time,left_q1,left_q2,left_q3,left_q4,left_q5,left_q6,left_q7,right_q1,right_q2,right_q3,right_q4,right_q5,right_q6,right_q7,left_x,left_y,left_z,left_qx,left_qy,left_qz,left_qw,right_x,right_y,right_z,right_qx,right_qy,right_qz,right_qw,left_gripper,right_gripper
1780538689.7709148,1.0911238810784859e-05,-0.7839461333684935,-0.0007613908766597038,-2.356513480193077,-0.00027823672700296375,1.5708953078086698,0.7849269866665156,0.00012454437163926063,-0.7852009197041514,-0.0015950722835971418,-2.3569060534122546,-0.00015957226682987105,1.5709721240185333,0.7856269334365847,0.30715217224408164,-0.0003032805484493389,0.4864356359449986,0.9999996373906384,-2.8184119695685133e-05,-0.000836026889016071,-0.00013010054842901397,0.3069250607155642,-0.0005148476875065652,0.4866420893729865,0.9999996216147602,-0.000615917229773509,-0.00036663523757057327,-0.00048418773862234137,0.08084485679864883,0.08080349117517471
1780538689.8085375,1.2180493151539885e-05,-0.7839417158311535,-0.0007606716162589257,-2.3565129746888887,-0.0002818902846163519,1.5708958826667692,0.7849263224564959,0.00011830889816142527,-0.7851982706570801,-0.0015905097938170728,-2.3569124029880353,-0.00016108604203411508,1.5709719888557974,0.7856227262497916,0.30715303629029533,-0.00030342523602782566,0.48643456802458934,0.9999996362957949,-2.6961649137950168e-05,-0.0008376964496871359,-0.00012801902153466708,0.3069246225894807,-0.0005155897417655234,0.48663826815683525,0.9999996214443827,-0.0006153167165201342,-0.0003711994916188021,-0.0004818197048255286,0.08084485679864883,0.08080349117517471
1780538689.841372,1.0249708852551438e-05,-0.7839417778020364,-0.0007610651907641164,-2.3565154475034453,-0.00028275284467520765,1.5708957650368696,0.7849317655181507,0.00012394234305523533,-0.7851986238680453,-0.0015915649562327314,-2.356909556019243,-0.00015806872102578344,1.5709732372861411,0.7856233335139963,0.30715268292400055,-0.0003043271895713689,0.48643340946650676,0.9999996351626121,-3.078688368633392e-05,-0.0008389611128412621,-0.00012772597967962172,0.3069251995532429,-0.0005135718105650692,0.4866398305434955,0.9999996226729774,-0.0006131785744723001,-0.0003689762005339674,-0.00048369966207020967,0.08084485679864883,0.08080349117517471
1780538689.8743973,1.2728959811851118e-05,-0.7839424842256615,-0.0007644285953345574,-2.356513120248928,-0.00028378673475753054,1.570895918189132,0.7849327110771577,0.00011982401057179593,-0.7851962727437081,-0.0015975071316748299,-2.3569149273836647,-0.00015606898810666977,1.5709728130855758,0.7856199877035236,0.3071529062857088,-0.00030487991227199707,0.48643473753038924,0.9999996363990034,-3.120987352982683e-05,-0.0008373680725741754,-0.00012839540618482528,0.3069247784713485,-0.0005163466971902476,0.4866365338252686,0.9999996181292302,-0.0006156646430484421,-0.00037304786878040867,-0.00048680241348975393,0.08084485679864883,0.08080349117517471
1780538689.9063406,1.1585725416721641e-05,-0.7839429187007396,-0.0007610787733057924,-2.356515350934546,-0.00028092769512796673,1.5708954255481324,0.7849324493618222,0.00012065271447923459,-0.7851945602464371,-0.0016007116175285028,-2.3569162713315666,-0.00015957080586639737,1.570969863837813,0.7856218186527447,0.30715244943040965,-0.0003035372466174663,0.486433775816335,0.9999996354317888,-3.0466383490552986e-05,-0.0008385117993528283,-0.000128642590065165,0.3069242469545823,-0.0005178709332613342,0.4866351126756362,0.9999996162983671,-0.0006172968314075066,-0.00037605233363198514,-0.0004861843726065806,0.08084485679864883,0.08080349117517471
1780538689.937375,1.228692126923956e-05,-0.783942919993233,-0.0007667071540256668,-2.3565116659289,-0.00028378673478228857,1.5708939323730822,0.7849331045517093,0.00012173305803020925,-0.7851945602465018,-0.001596841741589761,-2.356918057131694,-0.0001587737335160304,1.5709714251090101,0.7856238044560003,0.3071526079038065,-0.00030575834229927,0.48643538325749414,0.999999636216317,-3.243386398264912e-05,-0.0008374158654278344,-0.00012920066214335745,0.3069243484839408,-0.000516110572193345,0.4866344083914932,0.9999996172919372,-0.0006163816123856336,-0.00037616484139498375,-0.00048521393292483544,0.08084485679864883,0.08080349117517471
1780538689.969886,1.075566419450562e-05,-0.7839429186845901,-0.0007678428309908534,-2.356511252308833,-0.00028332896910593353,1.5708954647869762,0.7849297448262113,0.00012345158418358219,-0.7851982706571461,-0.001596682776511504,-2.3569187429104868,-0.0001603284239378829,1.570972930828835,0.7856246748856356,0.3071529833317882,-0.0003065027548136749,0.4864357121704598,0.9999996369651647,-3.1921799192184e-05,-0.0008364430377780634,-0.00012983238010850733,0.30692400795132635,-0.0005158584876941423,0.4866353554481272,0.9999996188414889,-0.0006159001878575047,-0.0003739005829489631,-0.000484381100772483,0.08084485679864883,0.08080349117517471
1780538690.0086796,1.1586856370228586e-05,-0.7839447177799199,-0.0007663679854825531,-2.3565143894111924,-0.0002823480489554824,1.5708964457170538,0.7849314012939673,0.00012115881228180431,-0.785194569076825,-0.0015968401177787086,-2.3569201458370665,-0.0001609676792625445,1.5709721827171723,0.7856224507971472,0.3071525106677522,-0.0003055596255697383,0.4864348704279165,0.9999996368233681,-3.1812437374765426e-05,-0.0008366215378283193,-0.000129801262612543,0.3069242377889929,-0.0005167467071180759,0.48663349108984016,0.9999996178158386,-0.0006159902348758252,-0.00037682593629418374,-0.0004841170128828602,0.08084485679864883,0.08080349117517471
1780538690.0420368,1.07544699688791e-05,-0.7839404598789544,-0.0007642347751624126,-2.3565096657142623,-0.00028395480497324306,1.5708945360803575,0.7849283665397349,0.00012487315512778934,-0.7851931356272892,-0.00160110570323893,-2.356919083310102,-0.00015561739316047966,1.570972156553257,0.7856215049242244,0.3071533700103334,-0.00030545951540692434,0.48643562515750366,0.9999996364770545,-2.9956956066517315e-05,-0.0008373436755975569,-0.0001282449738892594,0.3069245904064193,-0.0005158709784524871,0.48663354989202157,0.999999616212384,-0.0006151701424045694,-0.00037702448486817664,-0.0004882992727222341,0.08084485679864883,0.08080349117517471
1780538690.075394,1.1561720173500638e-05,-0.7839418773854168,-0.0007645808320094923,-2.356514094222315,-0.0002843098930417148,1.5708959181971085,0.7849331876101283,0.0001263741427346981,-0.7851962726952324,-0.001604687052763297,-2.356920067951052,-0.00015530974637859005,1.5709730500206196,0.7856231640586354,0.3071528735717104,-0.00030539779071563447,0.4864340913682846,0.999999635735654,-3.208520969195912e-05,-0.0008381585561145264,-0.0001281881358291812,0.3069241697208656,-0.0005165116323643331,0.4866341250102303,0.9999996152623675,-0.0006165144139294782,-0.00037550257014388577,-0.0004897200989993316,0.08084485679864883,0.08080349117517471
1780538690.105904,1.0601816601174212e-05,-0.7839413415403073,-0.0007666412418076867,-2.356515176488279,-0.0002843098692069634,1.5708944036764123,0.7849275702407711,0.00012266477092359688,-0.7851999831542692,-0.001600127250291352,-2.3569175971355887,-0.0001645880228252251,1.5709680008551,0.7856174878913363,0.3071524968525852,-0.0003063634358935347,0.48643328276747755,0.9999996343780466,-3.0485106497553184e-05,-0.0008397243854867236,-0.00012891955831426536,0.3069228517634848,-0.0005181172771795667,0.4866359867163033,0.9999996201143222,-0.0006139152848385049,-0.0003749356481332586,-0.0004834721868215764,0.08084485679864883,0.08080349117517471
1780538690.1379054,1.008590249408928e-05,-0.7839408083204593,-0.0007642614557595577,-2.35651345312995,-0.00028281421795960045,1.5708945094923945,0.7849271022255287,0.00012272962716690228,-0.7851961248898154,-0.001603221928579288,-2.3569175974906997,-0.00016032842394307672,1.5709742813523062,0.7856250781126587,0.3071528233160832,-0.0003054323656282412,0.4864339422744922,0.9999996349588289,-2.96682523198889e-05,-0.0008390760453218142,-0.00012882646579256445,0.3069247661597612,-0.0005182109098113883,0.48663535370232924,0.9999996160095532,-0.000618775537626959,-0.00037372600621892696,-0.0004866922164577988,0.08084485679864883,0.08080349117517471
1780538690.1703725,9.526422010926523e-06,-0.7839426586330162,-0.0007654000982401763,-2.356512492688587,-0.00028364937552334226,1.570894510013792,0.784934162645677,0.00012265297239539316,-0.7851962452675524,-0.0016021610279993684,-2.3569213950812387,-0.00016095014268552836,1.5709725375456245,0.7856207431761469,0.30715266265123564,-0.0003061512527821626,0.48643496367680916,0.9999996360052756,-3.388070827499431e-05,-0.000837671000264473,-0.0001288082825935909,0.30692389354295935,-0.0005180166746298,0.48663344484801335,0.9999996168734934,-0.0006162695239556198,-0.00037643546922226423,-0.00048600816775976383,0.08084485679864883,0.08080349117517471
1780538690.208822,1.0396918655882393e-05,-0.7839393449737879,-0.0007635512719421032,-2.3565119971121673,-0.00028368405809974233,1.5708944051567622,0.7849298765100149,0.00012658559938439175,-0.7851960985442694,-0.0016028715222607423,-2.356920284905365,-0.00015957129304670616,1.5709776797931496,0.7856257943833015,0.3071532134594285,-0.00030528888876507187,0.48643417099596986,0.9999996349703797,-3.064862190015739e-05,-0.0008391323154653863,-0.00012813895154287992,0.30692514288891226,-0.0005167532305967058,0.48663437565824486,0.9999996170600927,-0.0006170819953667521,-0.00037338459928665474,-0.000486945870695596,0.08084485679864883,0.08080349117517471
1780538690.242179,9.551746648487507e-06,-0.7839397599607293,-0.0007654908064400282,-2.356511004948277,-0.00028332897111041735,1.5708954643084398,0.7849272862085764,0.00012286646884028876,-0.7851962727499723,-0.0016099351530835903,-2.3569200733068794,-0.00016108165803833946,1.5709762710880397,0.7856232805241141,0.3071534998718852,-0.0003061062262097527,0.48643485918261997,0.9999996358993326,-3.0462623399369216e-05,-0.0008378987946401719,-0.00012900273423177344,0.3069248420482792,-0.0005205127344481011,0.48663440219057785,0.9999996141013787,-0.0006201808359658879,-0.0003738954630692547,-0.0004886899507376153,0.08084485679864883,0.08080349117517471
1780538690.2749002,1.3840667139779536e-05,-0.7839385302893193,-0.0007697234578388859,-2.356511927660099,-0.00028287115264945457,1.5708954647770281,0.784933512204386,0.0001221871456088949,-0.7851968398185561,-0.0016052865482089737,-2.3569240232765765,-0.00015997703855201686,1.5709734541078093,0.7856235216925536,0.30715357031603924,-0.0003060714271501487,0.4864340451117867,0.9999996346952837,-3.292866148393113e-05,-0.0008389751901179702,-0.00013072297830275987,0.30692365670816796,-0.0005189713927252179,0.4866324659949599,0.999999614203907,-0.0006189960363058019,-0.00037699466107759264,-0.0004876000723605279,0.08084485679864883,0.08080349117517471
1780538690.3068273,1.1471116250409597e-05,-0.7839385306103277,-0.0007667191691317491,-2.3565132354573923,-0.00028234366515035055,1.5708950084788649,0.7849304777426587,0.00012287524174788846,-0.7851961513794729,-0.0016053669169071615,-2.3569224365164874,-0.0001595708078708814,1.5709754798537436,0.7856203770483321,0.30715330582175765,-0.00030570885315459875,0.48643338863267216,0.9999996341039339,-3.153331924466669e-05,-0.0008398566842961514,-0.00012992791233965926,0.30692439285913087,-0.0005187025586205657,0.48663318183068477,0.9999996158076555,-0.0006171093648704417,-0.00037553195607490264,-0.00048783110221928245,0.08084485679864883,0.08080349117517471
1780538690.3369107,1.1983869402169193e-05,-0.7839398377465535,-0.0007679495057708725,-2.356514231166945,-0.00028222968819741973,1.5708908730297488,0.784935601077522,0.00012290122035257543,-0.7851982706045902,-0.0016054681584075877,-2.3569223939851613,-0.00015881919520808438,1.5709753752545212,0.7856251216292134,0.30715210628065276,-0.0003059273978068654,0.4864329574378041,0.9999996323420118,-3.4273362567918324e-05,-0.0008417689955935307,-0.0001304185590701894,0.30692405085608065,-0.0005185694677978048,0.48663384327814957,0.9999996145114732,-0.0006195041323742445,-0.00037450440318143925,-0.0004882426119820429,0.08084485679864883,0.08080349117517471
1780538690.372363,1.0999979051929058e-05,-0.7839373096070159,-0.0007654908062915513,-2.3565163469279184,-0.00028286682363249337,1.5708959181972588,0.784927544954603,0.00012261079593813034,-0.7851945602465019,-0.001609705341298905,-2.3569224735838437,-0.00015881172558551335,1.5709722415769776,0.7856181943689925,0.30715328421919463,-0.00030556249355364457,0.4864316249802269,0.9999996328062353,-2.9867184842891184e-05,-0.0008415680095122604,-0.00012923426649699325,0.3069239494940943,-0.0005200359601284025,0.4866323899665362,0.9999996136008817,-0.0006176836415791995,-0.00037796483052368704,-0.0004897452951631238,0.08084485679864883,0.08080349117517471
1780538690.4043517,1.3042850156192093e-05,-0.7839397943055895,-0.0007679878332435905,-2.3565122572070685,-0.0002823480489481505,1.5708946537937696,0.784927908776095,0.00012482054995811303,-0.7851982702775414,-0.0016060761005525029,-2.356920390774371,-0.0001595576551081631,1.570973859159221,0.7856203828235118,0.30715316338763815,-0.0003056406686808305,0.4864342071432831,0.9999996348878096,-2.9911882370723998e-05,-0.0008389129514590221,-0.00013037427268774887,0.3069239894987197,-0.0005183346185565133,0.48663465536231953,0.9999996166022119,-0.0006163900428890127,-0.00037426052060413804,-0.00048808879135130807,0.08084485679864883,0.08080349117517471
1780538690.442321,9.68282800420447e-06,-0.7839425676310071,-0.0007667204800572237,-2.3565164143564785,-0.0002823480489316523,1.5708908163412811,0.7849351430776206,0.00011919147191396285,-0.785198235331774,-0.0016064247541959838,-2.356925685937355,-0.0001583871601104393,1.5709767005913522,0.7856250369105399,0.30715139399447716,-0.00030625789136763996,0.4864327607728204,0.9999996325955374,-3.4759402891399174e-05,-0.0008415238790595933,-0.00012992690019817906,0.3069239106080833,-0.0005199269367718158,0.48663239439382455,0.9999996125308762,-0.0006216541818265872,-0.00037550442051006457,-0.0004887979818451395,0.08084485679864883,0.08080349117517471
1780538690.4756782,8.396740535978529e-06,-0.7839384949680482,-0.0007654908062420594,-2.3565142270837476,-0.0002828712074385418,1.570895007031009,0.7849308515425266,0.00012482055002590691,-0.7851951711078808,-0.0016025391181508043,-2.356925329020178,-0.0001595649606853351,1.5709755190178527,0.7856265124035852,0.3071531825974813,-0.00030636357420407565,0.486432909757411,0.9999996337205799,-3.2822395957886506e-05,-0.0008403710371757677,-0.00012923150051702604,0.3069241825324188,-0.0005171813648468037,0.4866315199115979,0.9999996148957093,-0.0006182040982714471,-0.00037745047488300075,-0.00048683274976640877,0.08084485679864883,0.08080349117517471
1780538690.5089023,1.3832128712364259e-05,-0.7839388432162628,-0.0007667202996580562,-2.3565112643699253,-0.00028430989326440125,1.5708962756437677,0.7849302287388864,0.00012290155707201517,-0.7851999802108296,-0.0016022136904166645,-2.356919710570642,-0.00015955771101098834,1.570975238586469,0.7856235040318257,0.30715377889609935,-0.0003053985141393535,0.4864345259456912,0.9999996357606562,-3.022825699951498e-05,-0.0008380818829756515,-0.00012894351144717705,0.30692410476784376,-0.0005176665785310168,0.48663562400967003,0.9999996172590268,-0.0006175449521911479,-0.0003723756864420016,-0.000486722961811468,0.08084485679864883,0.08080349117517471
1780538690.5408907,9.551475815148689e-06,-0.7839397596384104,-0.0007652083349200312,-2.356511887170949,-0.00028287120743854233,1.5708950070066119,0.7849283665639631,0.00012280997250951637,-0.7851962845165504,-0.0016079737550168459,-2.3569246230320218,-0.00015957031941200207,1.5709735215275178,0.7856207829729087,0.30715329018182375,-0.0003059176115131667,0.48643440268597005,0.9999996353076539,-3.0903009100644506e-05,-0.0008385686816144373,-0.00012913169212099907,0.30692367870608595,-0.000519569455601201,0.486632017352412,0.999999613887666,-0.0006182652380241889,-0.0003775381231042337,-0.0004887539678579921,0.08084485679864883,0.08080349117517471
1780538690.5718343,1.0194380510296145e-05,-0.78393727150583,-0.0007630321080489252,-2.356515451653149,-0.00028332897177857656,1.5708950050394024,0.7849319685857947,0.00012277283344729425,-0.7851982618106039,-0.0016043236514828862,-2.3569275914178434,-0.00015958395727629928,1.570976056137064,0.7856264329556215,0.3071532132840918,-0.0003051061890400743,0.48643195631633424,0.9999996328704132,-3.16118901143851e-05,-0.0008415964259438761,-0.00012813293109409095,0.3069235287334025,-0.0005183937626332153,0.48663144687969634,0.9999996138507694,-0.0006198176900141188,-0.00037676740987962104,-0.0004874561759733107,0.08084485679864883,0.08080349117517471
1780538690.6091063,1.0793800812184943e-05,-0.7839372217876991,-0.0007679398344147168,-2.356513242516097,-0.00028332897111041735,1.57089434845036,0.7849299221668956,0.00012276796256057332,-0.7851982613502628,-0.0016103410308505027,-2.35692670523501,-0.0001613761535915258,1.5709758761886319,0.7856203823288903,0.3071533661817698,-0.0003065218435378383,0.486432925122315,0.9999996332658367,-3.2025605198008474e-05,-0.0008408447672807429,-0.0001298672189944779,0.30692360213408804,-0.0005207326043344743,0.48663184657579867,0.9999996139371974,-0.000618921646927169,-0.00037641393831781123,-0.0004886889188694329,0.08084485679864883,0.08080349117517471
1780538690.6424632,1.1983761163530858e-05,-0.7839397507919473,-0.0007654908068359587,-2.356514222337568,-0.00028430986921062975,1.5708953018351703,0.7849274510123927,0.00012290154494632124,-0.7851959545238388,-0.0016066684514917649,-2.3569291461008754,-0.00015561787935915901,1.570976541179516,0.7856262410420054,0.3071530535304294,-0.00030556453481739336,0.48643332348855217,0.9999996345748213,-2.9327885727194072e-05,-0.0008395937220949895,-0.0001285120429422052,0.30692378586671204,-0.0005182825865544968,0.4866300472259811,0.9999996114235383,-0.0006204875284186922,-0.00037845529067952253,-0.000490267736736489,0.08084485679864883,0.08080349117517471
1780538690.67582,1.1817253600236906e-05,-0.7839381848893756,-0.0007651626021003775,-2.3565116389594714,-0.0002833283243300006,1.5708959094766959,0.7849258467961748,0.0001249267354199697,-0.7851961932706324,-0.0016082104752400297,-2.356926178247195,-0.00015957080585814865,1.5709785730307348,0.7856249378386296,0.307153754418379,-0.00030530314041789274,0.4864341152342748,0.9999996352328838,-2.849405454343743e-05,-0.0008387808148571523,-0.00012888676142358584,0.3069245573378093,-0.000518997440614552,0.4866316987393421,0.9999996138056791,-0.0006193687203303382,-0.00037583715651884304,-0.0004888355284487479,0.08084485679864883,0.08080349117517471
1780538690.706916,1.3858097480157184e-05,-0.7839366209494839,-0.0007667464588898647,-2.3565139838045037,-0.00028230859470195895,1.57089632652601,0.7849293863988649,0.0001211981040726995,-0.7851960984137166,-0.0016074098272869947,-2.356926049648496,-0.00016096784163672625,1.570973601462957,0.7856220514423141,0.3071537807294374,-0.00030497712798542207,0.48643256437729304,0.9999996335905618,-2.980388357545073e-05,-0.0008405267390541747,-0.00012995436227226836,0.30692354011468886,-0.0005201735997253879,0.4866312936593387,0.9999996132689892,-0.0006195052773748301,-0.00037830465698546103,-0.00048785605584154845,0.08084485679864883,0.08080349117517471
1780538690.7398295,1.0473320335797835e-05,-0.7839390412934337,-0.0007642614936706526,-2.3565166535370983,-0.00028044721565258267,1.5708927305435916,0.784930370082724,0.00012513715961186755,-0.7851943188798286,-0.0016046208433219194,-2.35692914508279,-0.00016032842904395444,1.570975537744522,0.7856273945015719,0.3071523082729005,-0.00030481410910656004,0.48643173317121974,0.9999996319261688,-3.110893758740205e-05,-0.0008424488801524054,-0.00013000965192068326,0.30692382697013443,-0.0005179202468951084,0.48662945738331725,0.9999996132131211,-0.0006192214788347759,-0.0003797758854313068,-0.00048718734203681416,0.08084485679864883,0.08080349117517471
1780538690.770954,1.3630464364240392e-05,-0.7839355858507722,-0.0007689296883110904,-2.356512258906484,-0.0002833289711103834,1.570895564494781,0.7849282664048314,0.00012029854935794495,-0.7851954096341303,-0.0016110522984875766,-2.356929146200009,-0.00016034596485232924,1.5709765584606863,0.7856288251786632,0.3071540005006812,-0.00030597356820787644,0.4864329932592607,0.9999996335163281,-3.0129965017945076e-05,-0.0008405629553393653,-0.0001302158857652632,0.306923869284436,-0.0005215039589554026,0.4866298787563873,0.9999996091432589,-0.0006246295609750683,-0.0003787204628315787,-0.0004894536885606929,0.08084485679864883,0.08080349117517471
1780538690.807339,1.2957075927769551e-05,-0.7839372729903107,-0.0007630321080487316,-2.3565147176381687,-0.00028332897111041735,1.5708964457170562,0.7849307491386109,0.00012906688904415224,-0.7851952755021884,-0.0016043509924777947,-2.3569291490916893,-0.00016032412031929873,1.5709773440314734,0.7856240909605843,0.3071536117208014,-0.00030425804668001127,0.48643242949120685,0.9999996338465739,-2.962106234702536e-05,-0.0008405084368171999,-0.00012813174151658302,0.30692406178164106,-0.0005166258801927672,0.4866299078727451,0.999999616073043,-0.000615509662074093,-0.0003783965628495102,-0.000487093959138193,0.08084485679864883,0.08080349117517471
1780538690.838363,1.169104501432039e-05,-0.7839366484107942,-0.0007676212860234269,-2.3565129990913474,-0.0002818059425686018,1.5708951100688995,0.7849276143732691,0.0001266120999129747,-0.7851960444358614,-0.0016047017166182635,-2.356928404508843,-0.00015957227312846976,1.5709737721674588,0.7856217260339601,0.3071536463639365,-0.00030582220395345273,0.48643293080785543,0.9999996334165866,-3.031124532222798e-05,-0.000840628471156826,-0.000130516508081357,0.3069232862090597,-0.0005173348086830796,0.4866301816693172,0.9999996153354619,-0.0006156779639980361,-0.0003794244468244025,-0.0004875956555644842,0.08084485679864883,0.08080349117517471
1780538690.875961,1.06871899405751e-05,-0.7839406581778463,-0.0007667211818239714,-2.356516579253524,-0.0002837868971449978,1.570891224627403,0.7849316669343634,0.00012489069080523184,-0.7851962727015198,-0.0016092627097106624,-2.3569298258409455,-0.000159568694913996,1.570976226399594,0.7856265676452237,0.3071517518492268,-0.00030625234887203984,0.48643213215737946,0.9999996320624381,-3.25188416131237e-05,-0.0008423571092010811,-0.0001292086625409593,0.306923582778814,-0.000519347621811918,0.4866297944794832,0.9999996117608158,-0.0006205718255489726,-0.00037879503692888586,-0.0004892095751571281,0.08084485679864883,0.08080349117517471
